Solidity;Eccentricity;EquivDiameter;Extrema;FilledArea;Extent;Orientation;EulerNumber;microorganism
0.374584690060124;0.900513887189526;0.136913215076697;0.220762976860537;0.0142722188466024;0.300145979606161;0.324728456146879;0.983215844243034;1
0.56415473490502;0.755976997430564;0.133830409100085;0.515947467166979;0.0228807883870796;0.576541853201175;0.0415351516846358;0.989258140315542;1
0.502257113022632;0.806435825278355;0.0863920023171513;0.788617886178861;0.00872831780301854;0.422382096055422;0.213023632030643;0.979523329976502;1
0.523918993260113;0.757604306864064;0.0625051565393696;0.786741713570981;0.00506490799341828;0.481026560829948;0.141872959034173;0.988586774085263;1
0.494594251481391;0.655817937109996;0.120346460931717;0.828642901813633;0.0138242716422808;0.491357008855614;0.920439795755793;0.970124202752601;1
0.427092447277797;0.701639544842775;0.103476312101556;0.856785490931832;0.0108793514079291;0.375556746489301;0.296785259477713;0.982208794897616;1
0.794783993082837;0.672396916676862;0.123225053320811;0.871169480925578;0.0130348201336745;0.732370722036665;0.162714625208762;0.98019469620678;1
0.521277021594401;0.747877156490884;0.0832427830391545;0.888055034396497;0.0074643083650814;0.476680855619733;0.898442208983759;0.983551527358173;1
0.459836883983132;0.986320812431176;0.0363713761596727;0.388367729831144;0.00207563655071782;0.495041084206835;0.0106010452864621;0.99026518966096;1
0.42718394413202;0.850201884253028;0.0370249766675736;0.445903689806128;0.00204902582570862;0.335633399315874;0.271697047416698;0.996643168848606;1
0.338935228233184;0.828545209837269;0.0291706529275977;0.450281425891181;0.00154785717136863;0.256959594264511;0.188718660625054;0.995300436388049;1
0.489767792421086;0.910608099840939;0.0270580077765002;0.459036898061288;0.00133497137129501;0.354429702128222;0.827288193566285;0.997650218194024;1
0.724445786398306;0.734075614829316;0.0365027399143941;0.480925578486554;0.0019292775631672;0.707198713310368;0.940568412116053;0.997314535078885;1
0.598923539510057;0.150214119662302;0.0397789344029678;0.536585365853658;0.00247923254669073;0.50183782730378;0.0289676487070957;0.990600872776099;1
0.570570951807463;0.846359965740854;0.0416493319172964;0.542839274546591;0.00259454568839728;0.504108420683511;0.0734129349464599;0.992279288351795;1
0.695487032036479;0.684815857090419;0.105494749838355;0.868667917448405;0.0103072208202312;0.657125362618273;0.0980955999255753;0.988586774085263;1
1;0.575639300134589;0.0542587895224971;0.89618511569731;0.00344608888869177;1;0.170800498689213;0.99496475327291;1
0.459836883983132;0.986320812431176;0.0363713761596727;0.388367729831144;0.00207563655071782;0.495041084206835;0.0106010452864621;0.99026518966096;1
0.42718394413202;0.850201884253028;0.0370249766675736;0.445903689806128;0.00204902582570862;0.335633399315874;0.271697047416698;0.996643168848606;1
0.338935228233184;0.828545209837269;0.0291706529275977;0.450281425891181;0.00154785717136863;0.256959594264511;0.188718660625054;0.995300436388049;1
0.489767792421086;0.910608099840939;0.0270580077765002;0.459036898061288;0.00133497137129501;0.354429702128222;0.827288193566285;0.997650218194024;1
0.724445786398306;0.734075614829316;0.0365027399143941;0.480925578486554;0.0019292775631672;0.707198713310368;0.940568412116053;0.997314535078885;1
0.598923539510057;0.150214119662302;0.0397789344029678;0.536585365853658;0.00247923254669073;0.50183782730378;0.0289676487070957;0.990600872776099;1
0.570570951807463;0.846359965740854;0.0416493319172964;0.542839274546591;0.00259454568839728;0.504108420683511;0.0734129349464599;0.992279288351795;1
0.695487032036479;0.684815857090419;0.105494749838355;0.868667917448405;0.0103072208202312;0.657125362618273;0.0980955999255753;0.988586774085263;1
1;0.575639300134589;0.0542587895224971;0.89618511569731;0.00344608888869177;1;0.170800498689213;0.99496475327291;1
0.459836883983132;0.986320812431176;0.0363713761596727;0.388367729831144;0.00207563655071782;0.495041084206835;0.0106010452864621;0.99026518966096;1
0.42718394413202;0.850201884253028;0.0370249766675736;0.445903689806128;0.00204902582570862;0.335633399315874;0.271697047416698;0.996643168848606;1
0.338935228233184;0.828545209837269;0.0291706529275977;0.450281425891181;0.00154785717136863;0.256959594264511;0.188718660625054;0.995300436388049;1
0.489767792421086;0.910608099840939;0.0270580077765002;0.459036898061288;0.00133497137129501;0.354429702128222;0.827288193566285;0.997650218194024;1
0.724445786398306;0.734075614829316;0.0365027399143941;0.480925578486554;0.0019292775631672;0.707198713310368;0.940568412116053;0.997314535078885;1
0.598923539510057;0.150214119662302;0.0397789344029678;0.536585365853658;0.00247923254669073;0.50183782730378;0.0289676487070957;0.990600872776099;1
0.570570951807463;0.846359965740854;0.0416493319172964;0.542839274546591;0.00259454568839728;0.504108420683511;0.0734129349464599;0.992279288351795;1
0.695487032036479;0.684815857090419;0.105494749838355;0.868667917448405;0.0103072208202312;0.657125362618273;0.0980955999255753;0.988586774085263;1
1;0.575639300134589;0.0542587895224971;0.89618511569731;0.00344608888869177;1;0.170800498689213;0.99496475327291;1
0.42645196929823;0.826489661079163;0.0729361408313072;0.0556597873671044;0.00698531531491575;0.365496965224133;0.0909467184667645;0.993957703927492;1
0.482573852257742;0.853505444757127;0.0936468509270067;0.126954346466541;0.00800982822777006;0.391661418738921;0.700708481838955;0.989593823430681;1
0.676570057425713;0.596194787715649;0.0857764358585016;0.333958724202626;0.00700305579825522;0.700131303452925;0.00648708209988707;0.987244041624706;1
0.612019026770835;0.558350666829805;0.0738890400498538;0.39337085678549;0.00796547701942139;0.625803203611777;0.861711787493328;0.979523329976502;1
0.797563210029885;0.681671356906888;0.0987194228186741;0.425891181988742;0.00910530307398224;0.759903546396192;0.486408602054697;0.98019469620678;1
0.436711054078071;0.835091153799094;0.33832047489899;0.622263914946841;0.0825331636160427;0.339212215371345;0.264779350077376;0.908694192682108;1
0.503492320554653;0.409984093967943;0.0856942237981971;0.671669793621013;0.008045309194449;0.458200330694633;0.220456062204683;0.991943605236656;1
0.650081718127928;0.659610913985072;0.0633503901415744;0.704190118824265;0.00439520474735334;0.577594446158667;0.104887956477221;0.99496475327291;1
0.724754588281311;0.623871283494433;0.182080696549726;0.801751094434021;0.0276574135262315;0.634990836426452;0.851527987762282;0.94159113796576;1
0.459836883983132;0.986320812431176;0.0363713761596727;0.388367729831144;0.00207563655071782;0.495041084206835;0.0106010452864621;0.99026518966096;1
0.42718394413202;0.850201884253028;0.0370249766675736;0.445903689806128;0.00204902582570862;0.335633399315874;0.271697047416698;0.996643168848606;1
0.338935228233184;0.828545209837269;0.0291706529275977;0.450281425891181;0.00154785717136863;0.256959594264511;0.188718660625054;0.995300436388049;1
0.489767792421086;0.910608099840939;0.0270580077765002;0.459036898061288;0.00133497137129501;0.354429702128222;0.827288193566285;0.997650218194024;1
0.724445786398306;0.734075614829316;0.0365027399143941;0.480925578486554;0.0019292775631672;0.707198713310368;0.940568412116053;0.997314535078885;1
0.598923539510057;0.150214119662302;0.0397789344029678;0.536585365853658;0.00247923254669073;0.50183782730378;0.0289676487070957;0.990600872776099;1
0.570570951807463;0.846359965740854;0.0416493319172964;0.542839274546591;0.00259454568839728;0.504108420683511;0.0734129349464599;0.992279288351795;1
0.695487032036479;0.684815857090419;0.105494749838355;0.868667917448405;0.0103072208202312;0.657125362618273;0.0980955999255753;0.988586774085263;1
1;0.575639300134589;0.0542587895224971;0.89618511569731;0.00344608888869177;1;0.170800498689213;0.99496475327291;1
0.459836883983132;0.986320812431176;0.0363713761596727;0.388367729831144;0.00207563655071782;0.495041084206835;0.0106010452864621;0.99026518966096;1
0.42718394413202;0.850201884253028;0.0370249766675736;0.445903689806128;0.00204902582570862;0.335633399315874;0.271697047416698;0.996643168848606;1
0.338935228233184;0.828545209837269;0.0291706529275977;0.450281425891181;0.00154785717136863;0.256959594264511;0.188718660625054;0.995300436388049;1
0.489767792421086;0.910608099840939;0.0270580077765002;0.459036898061288;0.00133497137129501;0.354429702128222;0.827288193566285;0.997650218194024;1
0.724445786398306;0.734075614829316;0.0365027399143941;0.480925578486554;0.0019292775631672;0.707198713310368;0.940568412116053;0.997314535078885;1
0.598923539510057;0.150214119662302;0.0397789344029678;0.536585365853658;0.00247923254669073;0.50183782730378;0.0289676487070957;0.990600872776099;1
0.570570951807463;0.846359965740854;0.0416493319172964;0.542839274546591;0.00259454568839728;0.504108420683511;0.0734129349464599;0.992279288351795;1
0.695487032036479;0.684815857090419;0.105494749838355;0.868667917448405;0.0103072208202312;0.657125362618273;0.0980955999255753;0.988586774085263;1
1;0.575639300134589;0.0542587895224971;0.89618511569731;0.00344608888869177;1;0.170800498689213;0.99496475327291;1
0.459836883983132;0.986320812431176;0.0363713761596727;0.388367729831144;0.00207563655071782;0.495041084206835;0.0106010452864621;0.99026518966096;1
0.42718394413202;0.850201884253028;0.0370249766675736;0.445903689806128;0.00204902582570862;0.335633399315874;0.271697047416698;0.996643168848606;1
0.338935228233184;0.828545209837269;0.0291706529275977;0.450281425891181;0.00154785717136863;0.256959594264511;0.188718660625054;0.995300436388049;1
0.489767792421086;0.910608099840939;0.0270580077765002;0.459036898061288;0.00133497137129501;0.354429702128222;0.827288193566285;0.997650218194024;1
0.724445786398306;0.734075614829316;0.0365027399143941;0.480925578486554;0.0019292775631672;0.707198713310368;0.940568412116053;0.997314535078885;1
0.598923539510057;0.150214119662302;0.0397789344029678;0.536585365853658;0.00247923254669073;0.50183782730378;0.0289676487070957;0.990600872776099;1
0.570570951807463;0.846359965740854;0.0416493319172964;0.542839274546591;0.00259454568839728;0.504108420683511;0.0734129349464599;0.992279288351795;1
0.695487032036479;0.684815857090419;0.105494749838355;0.868667917448405;0.0103072208202312;0.657125362618273;0.0980955999255753;0.988586774085263;1
1;0.575639300134589;0.0542587895224971;0.89618511569731;0.00344608888869177;1;0.170800498689213;0.99496475327291;1
0.459836883983132;0.986320812431176;0.0363713761596727;0.388367729831144;0.00207563655071782;0.495041084206835;0.0106010452864621;0.99026518966096;1
0.42718394413202;0.850201884253028;0.0370249766675736;0.445903689806128;0.00204902582570862;0.335633399315874;0.271697047416698;0.996643168848606;1
0.338935228233184;0.828545209837269;0.0291706529275977;0.450281425891181;0.00154785717136863;0.256959594264511;0.188718660625054;0.995300436388049;1
0.489767792421086;0.910608099840939;0.0270580077765002;0.459036898061288;0.00133497137129501;0.354429702128222;0.827288193566285;0.997650218194024;1
0.724445786398306;0.734075614829316;0.0365027399143941;0.480925578486554;0.0019292775631672;0.707198713310368;0.940568412116053;0.997314535078885;1
0.598923539510057;0.150214119662302;0.0397789344029678;0.536585365853658;0.00247923254669073;0.50183782730378;0.0289676487070957;0.990600872776099;1
0.570570951807463;0.846359965740854;0.0416493319172964;0.542839274546591;0.00259454568839728;0.504108420683511;0.0734129349464599;0.992279288351795;1
0.695487032036479;0.684815857090419;0.105494749838355;0.868667917448405;0.0103072208202312;0.657125362618273;0.0980955999255753;0.988586774085263;1
1;0.575639300134589;0.0542587895224971;0.89618511569731;0.00344608888869177;1;0.170800498689213;0.99496475327291;1
0.459836883983132;0.986320812431176;0.0363713761596727;0.388367729831144;0.00207563655071782;0.495041084206835;0.0106010452864621;0.99026518966096;1
0.42718394413202;0.850201884253028;0.0370249766675736;0.445903689806128;0.00204902582570862;0.335633399315874;0.271697047416698;0.996643168848606;1
0.338935228233184;0.828545209837269;0.0291706529275977;0.450281425891181;0.00154785717136863;0.256959594264511;0.188718660625054;0.995300436388049;1
0.489767792421086;0.910608099840939;0.0270580077765002;0.459036898061288;0.00133497137129501;0.354429702128222;0.827288193566285;0.997650218194024;1
0.724445786398306;0.734075614829316;0.0365027399143941;0.480925578486554;0.0019292775631672;0.707198713310368;0.940568412116053;0.997314535078885;1
0.598923539510057;0.150214119662302;0.0397789344029678;0.536585365853658;0.00247923254669073;0.50183782730378;0.0289676487070957;0.990600872776099;1
0.570570951807463;0.846359965740854;0.0416493319172964;0.542839274546591;0.00259454568839728;0.504108420683511;0.0734129349464599;0.992279288351795;1
0.695487032036479;0.684815857090419;0.105494749838355;0.868667917448405;0.0103072208202312;0.657125362618273;0.0980955999255753;0.988586774085263;1
1;0.575639300134589;0.0542587895224971;0.89618511569731;0.00344608888869177;1;0.170800498689213;0.99496475327291;1
0.459836883983132;0.986320812431176;0.0363713761596727;0.388367729831144;0.00207563655071782;0.495041084206835;0.0106010452864621;0.99026518966096;1
0.42718394413202;0.850201884253028;0.0370249766675736;0.445903689806128;0.00204902582570862;0.335633399315874;0.271697047416698;0.996643168848606;1
0.338935228233184;0.828545209837269;0.0291706529275977;0.450281425891181;0.00154785717136863;0.256959594264511;0.188718660625054;0.995300436388049;1
0.489767792421086;0.910608099840939;0.0270580077765002;0.459036898061288;0.00133497137129501;0.354429702128222;0.827288193566285;0.997650218194024;1
0.724445786398306;0.734075614829316;0.0365027399143941;0.480925578486554;0.0019292775631672;0.707198713310368;0.940568412116053;0.997314535078885;1
0.598923539510057;0.150214119662302;0.0397789344029678;0.536585365853658;0.00247923254669073;0.50183782730378;0.0289676487070957;0.990600872776099;1
0.570570951807463;0.846359965740854;0.0416493319172964;0.542839274546591;0.00259454568839728;0.504108420683511;0.0734129349464599;0.992279288351795;1
0.695487032036479;0.684815857090419;0.105494749838355;0.868667917448405;0.0103072208202312;0.657125362618273;0.0980955999255753;0.988586774085263;1
1;0.575639300134589;0.0542587895224971;0.89618511569731;0.00344608888869177;1;0.170800498689213;0.99496475327291;1
0.459836883983132;0.986320812431176;0.0363713761596727;0.388367729831144;0.00207563655071782;0.495041084206835;0.0106010452864621;0.99026518966096;1
0.42718394413202;0.850201884253028;0.0370249766675736;0.445903689806128;0.00204902582570862;0.335633399315874;0.271697047416698;0.996643168848606;1
0.338935228233184;0.828545209837269;0.0291706529275977;0.450281425891181;0.00154785717136863;0.256959594264511;0.188718660625054;0.995300436388049;1
0.489767792421086;0.910608099840939;0.0270580077765002;0.459036898061288;0.00133497137129501;0.354429702128222;0.827288193566285;0.997650218194024;1
0.724445786398306;0.734075614829316;0.0365027399143941;0.480925578486554;0.0019292775631672;0.707198713310368;0.940568412116053;0.997314535078885;1
0.598923539510057;0.150214119662302;0.0397789344029678;0.536585365853658;0.00247923254669073;0.50183782730378;0.0289676487070957;0.990600872776099;1
0.570570951807463;0.846359965740854;0.0416493319172964;0.542839274546591;0.00259454568839728;0.504108420683511;0.0734129349464599;0.992279288351795;1
0.695487032036479;0.684815857090419;0.105494749838355;0.868667917448405;0.0103072208202312;0.657125362618273;0.0980955999255753;0.988586774085263;1
1;0.575639300134589;0.0542587895224971;0.89618511569731;0.00344608888869177;1;0.170800498689213;0.99496475327291;1
0.459836883983132;0.986320812431176;0.0363713761596727;0.388367729831144;0.00207563655071782;0.495041084206835;0.0106010452864621;0.99026518966096;1
0.42718394413202;0.850201884253028;0.0370249766675736;0.445903689806128;0.00204902582570862;0.335633399315874;0.271697047416698;0.996643168848606;1
0.338935228233184;0.828545209837269;0.0291706529275977;0.450281425891181;0.00154785717136863;0.256959594264511;0.188718660625054;0.995300436388049;1
0.489767792421086;0.910608099840939;0.0270580077765002;0.459036898061288;0.00133497137129501;0.354429702128222;0.827288193566285;0.997650218194024;1
0.724445786398306;0.734075614829316;0.0365027399143941;0.480925578486554;0.0019292775631672;0.707198713310368;0.940568412116053;0.997314535078885;1
0.598923539510057;0.150214119662302;0.0397789344029678;0.536585365853658;0.00247923254669073;0.50183782730378;0.0289676487070957;0.990600872776099;1
0.570570951807463;0.846359965740854;0.0416493319172964;0.542839274546591;0.00259454568839728;0.504108420683511;0.0734129349464599;0.992279288351795;1
0.695487032036479;0.684815857090419;0.105494749838355;0.868667917448405;0.0103072208202312;0.657125362618273;0.0980955999255753;0.988586774085263;1
1;0.575639300134589;0.0542587895224971;0.89618511569731;0.00344608888869177;1;0.170800498689213;0.99496475327291;1
0.459836883983132;0.986320812431176;0.0363713761596727;0.388367729831144;0.00207563655071782;0.495041084206835;0.0106010452864621;0.99026518966096;1
0.42718394413202;0.850201884253028;0.0370249766675736;0.445903689806128;0.00204902582570862;0.335633399315874;0.271697047416698;0.996643168848606;1
0.338935228233184;0.828545209837269;0.0291706529275977;0.450281425891181;0.00154785717136863;0.256959594264511;0.188718660625054;0.995300436388049;1
0.489767792421086;0.910608099840939;0.0270580077765002;0.459036898061288;0.00133497137129501;0.354429702128222;0.827288193566285;0.997650218194024;1
0.724445786398306;0.734075614829316;0.0365027399143941;0.480925578486554;0.0019292775631672;0.707198713310368;0.940568412116053;0.997314535078885;1
0.598923539510057;0.150214119662302;0.0397789344029678;0.536585365853658;0.00247923254669073;0.50183782730378;0.0289676487070957;0.990600872776099;1
0.570570951807463;0.846359965740854;0.0416493319172964;0.542839274546591;0.00259454568839728;0.504108420683511;0.0734129349464599;0.992279288351795;1
0.695487032036479;0.684815857090419;0.105494749838355;0.868667917448405;0.0103072208202312;0.657125362618273;0.0980955999255753;0.988586774085263;1
1;0.575639300134589;0.0542587895224971;0.89618511569731;0.00344608888869177;1;0.170800498689213;0.99496475327291;1
0.459836883983132;0.986320812431176;0.0363713761596727;0.388367729831144;0.00207563655071782;0.495041084206835;0.0106010452864621;0.99026518966096;1
0.42718394413202;0.850201884253028;0.0370249766675736;0.445903689806128;0.00204902582570862;0.335633399315874;0.271697047416698;0.996643168848606;1
0.338935228233184;0.828545209837269;0.0291706529275977;0.450281425891181;0.00154785717136863;0.256959594264511;0.188718660625054;0.995300436388049;1
0.489767792421086;0.910608099840939;0.0270580077765002;0.459036898061288;0.00133497137129501;0.354429702128222;0.827288193566285;0.997650218194024;1
0.724445786398306;0.734075614829316;0.0365027399143941;0.480925578486554;0.0019292775631672;0.707198713310368;0.940568412116053;0.997314535078885;1
0.598923539510057;0.150214119662302;0.0397789344029678;0.536585365853658;0.00247923254669073;0.50183782730378;0.0289676487070957;0.990600872776099;1
0.570570951807463;0.846359965740854;0.0416493319172964;0.542839274546591;0.00259454568839728;0.504108420683511;0.0734129349464599;0.992279288351795;1
0.695487032036479;0.684815857090419;0.105494749838355;0.868667917448405;0.0103072208202312;0.657125362618273;0.0980955999255753;0.988586774085263;1
1;0.575639300134589;0.0542587895224971;0.89618511569731;0.00344608888869177;1;0.170800498689213;0.99496475327291;1
0.479783198203916;0.401933194665361;0.213843223648986;0.350844277673545;0.0510925920176695;0.428186394363875;0.400071082153365;0.979523329976502;1
0.537334719510674;0.623528692034748;0.232325723597786;0.365853658536585;0.0477174650623356;0.540603322223966;0.0843443228422165;0.973481033903994;1
0.299488646955956;0.778049675761654;0.14490153569788;0.382113821138211;0.018694034318965;0.283590196089045;0.460864149526545;0.98053037932192;1
0.313544851186085;0.589685549981647;0.194081024227689;0.468417761100687;0.0290943926767284;0.246854701872592;0.748302885734881;0.972138301443437;1
0.443356013116074;0.793747705860761;0.20139350905064;0.490931832395247;0.0272626877719283;0.371857634095831;0.902000773213392;0.976502181940248;1
0.55168828851703;0.75180472286798;0.329500964016863;0.684803001876172;0.0880327134512779;0.491071305052867;0.443607786949628;0.947969117153407;1
0.727064883850462;0.610057506423589;0.157912983946705;0.686053783614759;0.0234396136122728;0.664117587264467;0.932298148410177;0.990936555891238;1
0.558184565166918;0.698152453199559;0.183600010532505;0.834271419637273;0.0288815068766548;0.537791395323239;0.199902401306663;0.968110104061765;1
0.607958853864655;0.823797871038786;0.17142297081033;0.956222639149468;0.0263845338466246;0.55242243743237;0.9910918909524;0.95602551191675;1
0.940641415822322;0.422390798972225;0.0194210632564753;0.340212632895559;0.000913634891982632;0.996391109860029;0.771771137748968;0.999328633769721;1
0.476031827180741;0.985219625596476;0.0351153748255553;0.363977485928705;0.00208894191322242;0.510108200541213;0.00780343890555762;0.988922457200402;1
0.35627388210859;0.672519270769607;0.0173271425603936;0.424640400250156;0.000851543200294491;0.316551392700779;0.0682605929677689;0.995971802618328;1
0.619807696486635;0.935910926220482;0.0154260252370545;0.426516572858036;0.000700749091909009;0.519506351947387;0.0554903164492792;0.997650218194024;1
0.464228732985874;0.85866878747094;0.0268359474427953;0.430268918073796;0.00134827673379961;0.423043725914417;0.902053137809132;0.997985901309164;1
0.638873353485515;0.728398384925975;0.0322680873846909;0.455284552845528;0.00164986495057057;0.628539945301255;0.939008058577042;0.996978851963746;1
0.475986078753629;0.915110730453933;0.0676728135541648;0.516572858036272;0.00485202219334465;0.447087956471973;0.919300030193202;0.986572675394427;1
0.69198727736242;0.682515600146824;0.105923949455674;0.868667917448405;0.0102451291285431;0.65261424994331;0.101203494389746;0.991607922121517;1
0.927351497746318;0.526232717484399;0.0533913206299608;0.868042526579111;0.00358801275540752;0.859990099611382;0.15816614729158;0.992950654582074;1
